EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1142,30.00,26-35,No,Travel_Rarely,241.00,Research & Development,7.00,3,Medical,1,1609,2,Male,48,2,1,Research Scientist,2,Married,2141.00,Upto 5k,5348.00,1,Y,No,12,3,2,80,1,6.00,3,2,6.00,4,1,1
RM1234,30.00,26-35,No,Travel_Rarely,793.00,Research & Development,16.00,1,Life Sciences,1,1729,2,Male,33,3,1,Research Scientist,4,Married,2862.00,Upto 5k,3811.00,1,Y,No,12,3,2,80,1,10.00,2,2,10.00,0,0,8
RM1245,30.00,26-35,No,Travel_Frequently,1312.00,Research & Development,2.00,4,Technical Degree,1,1745,4,Female,78,2,1,Research Scientist,1,Single,4968.00,Upto 5k,26427.00,0,Y,No,16,3,4,80,0,10.00,2,3,9.00,7,0,7
RM1247,30.00,26-35,Yes,Travel_Frequently,600.00,Human Resources,8.00,3,Human Resources,1,1747,3,Female,66,2,1,Human Resources,4,Divorced,2180.00,Upto 5k,9732.00,6,Y,No,11,3,3,80,1,6.00,0,2,4.00,2,1,2
RM1252,30.00,26-35,No,Travel_Rarely,979.00,Sales,15.00,2,Marketing,1,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140.00,5k-10k,3088.00,2,Y,No,11,3,1,80,1,12.00,2,3,7.00,7,1,7
RM1260,30.00,26-35,No,Travel_Rarely,305.00,Research & Development,16.00,3,Life Sciences,1,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294.00,5k-10k,9128.00,3,Y,No,16,3,3,80,1,10.00,3,3,7.00,0,1,7
RM1297,30.00,26-35,No,Travel_Rarely,1092.00,Research & Development,10.00,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667.00,5k-10k,2739.00,9,Y,No,14,3,2,80,0,9.00,3,3,7.00,7,0,2
RM1339,30.00,26-35,Yes,Travel_Rarely,945.00,Sales,9.00,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081.00,Upto 5k,16019.00,1,Y,No,13,3,3,80,0,1.00,3,2,1.00,0,0,0
RM1413,30.00,26-35,No,Travel_Rarely,911.00,Research & Development,1.00,2,Medical,1,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748.00,Upto 5k,4077.00,1,Y,No,13,3,3,80,0,12.00,6,2,12.00,8,1,7
RM013,31.00,26-35,No,Travel_Rarely,670.00,Research & Development,26.00,1,Life Sciences,1,16,1,Male,31,3,1,Research Scientist,3,Divorced,2911.00,Upto 5k,15170.00,1,Y,No,17,3,4,80,1,5.00,1,2,5.00,2,4,3
RM059,31.00,26-35,No,Travel_Rarely,655.00,Research & Development,7.00,4,Life Sciences,1,76,4,Male,48,3,2,Laboratory Technician,4,Divorced,5915.00,5k-10k,9528.00,3,Y,No,22,4,4,80,1,10.00,3,2,7.00,7,1,7
RM125,31.00,26-35,Yes,Travel_Rarely,249.00,Sales,6.00,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,3,Married,6172.00,5k-10k,20739.00,4,Y,Yes,18,3,2,80,0,12.00,3,2,7.00,7,7,7
RM133,31.00,26-35,Yes,Travel_Rarely,542.00,Sales,20.00,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3,Married,4559.00,Upto 5k,24788.00,3,Y,Yes,11,3,3,80,1,4.00,2,3,2.00,2,2,2
RM181,31.00,26-35,No,Travel_Rarely,140.00,Research & Development,12.00,1,Medical,1,246,3,Female,95,3,1,Research Scientist,4,Married,3929.00,Upto 5k,6984.00,8,Y,Yes,23,4,3,80,1,7.00,0,3,4.00,2,0,2
RM225,31.00,26-35,No,Non-Travel,979.00,Research & Development,1.00,4,Medical,1,308,3,Male,90,1,2,Manufacturing Director,3,Married,4345.00,Upto 5k,4381.00,0,Y,No,12,3,4,80,1,6.00,2,3,5.00,4,1,4
RM246,31.00,26-35,No,Travel_Frequently,1327.00,Research & Development,3.00,4,Medical,1,337,2,Male,73,3,3,Research Director,3,Divorced,13675.00,10k-15k,13523.00,9,Y,No,12,3,1,80,1,9.00,3,3,2.00,2,2,2
RM260,31.00,26-35,Yes,Travel_Frequently,307.00,Research & Development,29.00,2,Medical,1,355,3,Male,71,2,1,Laboratory Technician,2,Single,3479.00,Upto 5k,11652.00,0,Y,No,11,3,2,80,0,6.00,2,4,5.00,4,1,4
RM267,31.00,26-35,No,Travel_Rarely,1463.00,Research & Development,23.00,3,Medical,1,367,2,Male,64,2,2,Healthcare Representative,4,Married,5582.00,5k-10k,14408.00,0,Y,No,21,4,2,80,1,10.00,2,3,9.00,0,7,8
RM293,31.00,26-35,No,Travel_Frequently,444.00,Sales,5.00,3,Marketing,1,399,4,Female,84,3,1,Sales Representative,2,Divorced,2789.00,Upto 5k,3909.00,1,Y,No,11,3,3,80,1,2.00,5,2,2.00,2,2,2
RM304,31.00,26-35,No,Travel_Rarely,218.00,Sales,7.00,3,Technical Degree,1,416,2,Male,100,4,2,Sales Executive,4,Married,6929.00,5k-10k,12241.00,4,Y,No,11,3,2,80,1,10.00,3,2,8.00,7,7,7
RM310,31.00,26-35,No,Travel_Rarely,691.00,Research & Development,5.00,4,Technical Degree,1,423,3,Male,86,3,1,Research Scientist,4,Married,4821.00,Upto 5k,10077.00,0,Y,Yes,12,3,3,80,1,6.00,4,3,5.00,2,0,3
RM311,31.00,26-35,No,Travel_Rarely,106.00,Human Resources,2.00,3,Human Resources,1,424,1,Male,62,2,2,Human Resources,1,Married,6410.00,5k-10k,17822.00,3,Y,No,12,3,4,80,0,9.00,1,3,2.00,2,1,0
RM313,31.00,26-35,No,Travel_Rarely,192.00,Research & Development,2.00,4,Life Sciences,1,426,3,Male,32,3,1,Research Scientist,4,Divorced,2695.00,Upto 5k,7747.00,0,Y,Yes,18,3,2,80,1,3.00,2,1,2.00,2,2,2
RM322,31.00,26-35,No,Travel_Rarely,691.00,Sales,7.00,3,Marketing,1,438,4,Male,73,3,2,Sales Executive,4,Divorced,7547.00,5k-10k,7143.00,4,Y,No,12,3,4,80,3,13.00,3,3,7.00,7,1,7
RM326,31.00,26-35,No,Travel_Frequently,798.00,Research & Development,7.00,2,Life Sciences,1,442,3,Female,48,2,3,Manufacturing Director,3,Married,8943.00,5k-10k,14034.00,1,Y,No,24,4,1,80,1,10.00,2,3,10.00,9,8,9
RM343,31.00,26-35,No,Travel_Rarely,1232.00,Research & Development,7.00,4,Medical,1,462,3,Female,39,3,3,Manufacturing Director,4,Single,7143.00,5k-10k,25713.00,1,Y,Yes,14,3,3,80,0,11.00,2,2,11.00,9,4,10
RM370,31.00,26-35,No,Travel_Rarely,408.00,Research & Development,9.00,4,Life Sciences,1,493,3,Male,42,2,1,Research Scientist,2,Single,2657.00,Upto 5k,7551.00,0,Y,Yes,16,3,4,80,0,3.00,5,3,2.00,2,2,2
RM395,31.00,26-35,No,Travel_Rarely,480.00,Research & Development,7.00,2,Medical,1,524,2,Female,31,3,2,Manufacturing Director,1,Married,4306.00,Upto 5k,4156.00,1,Y,No,12,3,2,80,1,13.00,5,1,13.00,10,3,12
RM400,31.00,26-35,No,Travel_Rarely,329.00,Research & Development,1.00,2,Life Sciences,1,530,4,Male,98,2,1,Laboratory Technician,1,Married,2218.00,Upto 5k,16193.00,1,Y,No,12,3,3,80,1,4.00,3,3,4.00,2,3,2
RM435,31.00,26-35,No,Travel_Rarely,1274.00,Research & Development,9.00,1,Life Sciences,1,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648.00,10k-15k,14394.00,1,Y,No,25,4,4,80,1,13.00,6,4,13.00,8,0,8
RM440,31.00,26-35,Yes,Travel_Frequently,534.00,Research & Development,20.00,3,Life Sciences,1,587,1,Male,66,3,3,Healthcare Representative,3,Married,9824.00,5k-10k,22908.00,3,Y,No,12,3,1,80,0,12.00,2,3,1.00,0,0,0
RM451,31.00,26-35,No,Travel_Rarely,828.00,Sales,2.00,1,Life Sciences,1,604,2,Male,77,3,2,Sales Executive,4,Single,6582.00,5k-10k,8346.00,4,Y,Yes,13,3,3,80,0,10.00,2,4,6.00,5,0,5
RM457,31.00,26-35,No,Travel_Rarely,688.00,Sales,7.00,3,Life Sciences,1,613,3,Male,44,2,3,Manager,4,Divorced,11557.00,10k-15k,25291.00,9,Y,No,21,4,3,80,1,10.00,3,2,5.00,4,0,1
RM483,31.00,26-35,Yes,Travel_Rarely,1365.00,Sales,13.00,4,Medical,1,650,2,Male,46,3,2,Sales Executive,1,Divorced,4233.00,Upto 5k,11512.00,2,Y,No,17,3,3,80,0,9.00,2,1,3.00,1,1,2
RM485,31.00,26-35,No,Travel_Rarely,525.00,Sales,6.00,4,Medical,1,653,1,Male,66,4,2,Sales Executive,4,Divorced,5460.00,5k-10k,6219.00,4,Y,No,22,4,4,80,2,13.00,4,4,7.00,7,5,7
RM645,31.00,26-35,No,Travel_Rarely,1222.00,Research & Development,11.00,4,Life Sciences,1,895,4,Male,48,3,1,Research Scientist,4,Married,2356.00,Upto 5k,14871.00,3,Y,Yes,19,3,2,80,1,8.00,2,3,6.00,4,0,2
RM676,31.00,26-35,No,Travel_Rarely,154.00,Sales,7.00,4,Life Sciences,1,941,2,Male,41,2,1,Sales Representative,3,Married,2329.00,Upto 5k,11737.00,3,Y,No,15,3,2,80,0,13.00,2,4,7.00,7,5,2
RM680,31.00,26-35,No,Non-Travel,1188.00,Sales,20.00,2,Marketing,1,947,4,Female,45,3,2,Sales Executive,3,Married,6932.00,5k-10k,24406.00,1,Y,No,13,3,4,80,1,9.00,2,2,9.00,8,0,0
RM691,31.00,26-35,No,Travel_Rarely,616.00,Research & Development,12.00,3,Medical,1,961,4,Female,41,3,2,Healthcare Representative,4,Married,5855.00,5k-10k,17369.00,0,Y,Yes,11,3,3,80,2,10.00,2,1,9.00,7,8,5
RM710,31.00,26-35,Yes,Non-Travel,335.00,Research & Development,9.00,2,Medical,1,991,3,Male,46,2,1,Research Scientist,1,Single,2321.00,Upto 5k,10322.00,0,Y,Yes,22,4,1,80,0,4.00,0,3,3.00,2,1,2
RM727,31.00,26-35,No,Travel_Frequently,853.00,Research & Development,1.00,1,Life Sciences,1,1011,3,Female,96,3,2,Manufacturing Director,1,Married,4148.00,Upto 5k,11275.00,1,Y,No,12,3,3,80,1,4.00,1,3,4.00,3,0,3
RM819,31.00,26-35,No,Travel_Frequently,793.00,Sales,20.00,3,Life Sciences,1,1135,3,Male,67,4,1,Sales Representative,4,Married,2791.00,Upto 5k,21981.00,0,Y,No,12,3,1,80,1,3.00,4,3,2.00,2,2,2
RM832,31.00,26-35,Yes,Travel_Frequently,874.00,Research & Development,15.00,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,2610.00,Upto 5k,6233.00,1,Y,No,12,3,3,80,1,2.00,5,2,2.00,2,2,2
RM896,31.00,26-35,No,Travel_Rarely,1332.00,Research & Development,11.00,2,Medical,1,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833.00,5k-10k,17089.00,1,Y,Yes,12,3,4,80,0,6.00,2,2,6.00,5,0,1
RM897,31.00,26-35,No,Travel_Rarely,1062.00,Research & Development,24.00,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812.00,5k-10k,17198.00,1,Y,No,19,3,2,80,0,10.00,2,3,10.00,9,1,8
RM951,31.00,26-35,No,Non-Travel,587.00,Sales,2.00,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852.00,5k-10k,8935.00,1,Y,Yes,19,3,1,80,1,10.00,5,2,10.00,8,9,6
RM953,31.00,26-35,Yes,Travel_Frequently,1060.00,Sales,1.00,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,Single,2302.00,Upto 5k,8319.00,1,Y,Yes,11,3,1,80,0,3.00,2,4,3.00,2,2,2
RM981,31.00,26-35,Yes,Travel_Frequently,703.00,Sales,2.00,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,Single,2785.00,Upto 5k,11882.00,7,Y,No,14,3,3,80,0,3.00,3,4,1.00,0,0,0
RM986,31.00,26-35,Yes,Travel_Rarely,330.00,Research & Development,22.00,4,Medical,1,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179.00,5k-10k,21057.00,1,Y,Yes,15,3,4,80,2,10.00,3,2,10.00,2,6,7
RM1013,31.00,26-35,Yes,Travel_Frequently,667.00,Sales,1.00,4,Life Sciences,1,1427,2,Female,50,1,1,Sales Representative,3,Single,1359.00,Upto 5k,16154.00,1,Y,No,12,3,2,80,0,1.00,3,3,1.00,0,0,0
RM1015,31.00,26-35,No,Travel_Rarely,182.00,Research & Development,8.00,5,Life Sciences,1,1430,1,Female,93,3,4,Research Director,2,Single,16422.00,15k+,8847.00,3,Y,No,11,3,3,80,0,9.00,3,4,3.00,2,1,0
RM1017,31.00,26-35,Yes,Travel_Rarely,202.00,Research & Development,8.00,3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,Single,1261.00,Upto 5k,22262.00,1,Y,No,12,3,3,80,0,1.00,3,4,1.00,0,0,0
RM1031,31.00,26-35,No,Travel_Rarely,326.00,Sales,8.00,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793.00,10k-15k,8386.00,1,Y,No,18,3,1,80,1,13.00,5,3,13.00,7,9,9
RM1034,31.00,26-35,Yes,Travel_Frequently,1445.00,Research & Development,1.00,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446.00,5k-10k,8931.00,1,Y,No,11,3,1,80,0,10.00,2,3,10.00,8,4,7
RM1036,31.00,26-35,No,Travel_Rarely,1398.00,Human Resources,8.00,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,Single,2109.00,Upto 5k,24609.00,9,Y,No,18,3,4,80,0,8.00,3,3,3.00,2,0,2
RM1037,31.00,26-35,Yes,Travel_Frequently,523.00,Research & Development,2.00,3,Life Sciences,1,1464,2,Male,94,3,1,Laboratory Technician,4,Married,3722.00,Upto 5k,21081.00,6,Y,Yes,13,3,3,80,1,7.00,2,1,2.00,2,2,2
RM1086,31.00,26-35,Yes,Travel_Frequently,561.00,Research & Development,3.00,3,Life Sciences,1,1537,4,Female,33,3,1,Research Scientist,3,Single,4084.00,Upto 5k,4156.00,1,Y,No,12,3,1,80,0,7.00,2,1,7.00,2,7,7
RM1145,31.00,26-35,No,Travel_Frequently,715.00,Sales,2.00,4,Other,1,1613,4,Male,54,3,2,Sales Executive,1,Single,5332.00,5k-10k,21602.00,7,Y,No,13,3,4,80,0,10.00,3,3,5.00,2,0,3
RM1192,31.00,26-35,No,Travel_Rarely,1112.00,Sales,5.00,4,Life Sciences,1,1673,1,Female,67,3,2,Sales Executive,4,Married,5476.00,5k-10k,22589.00,1,Y,No,11,3,1,80,2,10.00,2,3,10.00,0,0,2
RM1228,31.00,26-35,No,Travel_Rarely,741.00,Research & Development,2.00,4,Life Sciences,1,1721,2,Male,69,3,1,Laboratory Technician,3,Married,3477.00,Upto 5k,18103.00,1,Y,No,14,3,4,80,1,6.00,2,4,5.00,2,0,3
RM1240,31.00,26-35,No,Travel_Frequently,163.00,Research & Development,24.00,1,Technical Degree,1,1736,4,Female,30,3,2,Manufacturing Director,4,Single,5238.00,5k-10k,6670.00,2,Y,No,20,4,4,80,0,9.00,3,2,5.00,4,1,4
RM1248,31.00,26-35,No,Travel_Rarely,1003.00,Sales,5.00,3,Technical Degree,1,1749,1,Male,51,3,2,Sales Executive,3,Married,8346.00,5k-10k,20943.00,1,Y,No,19,3,3,80,1,6.00,3,3,5.00,2,0,2
RM1258,31.00,26-35,Yes,Travel_Rarely,1079.00,Sales,16.00,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8161.00,5k-10k,19002.00,2,Y,No,13,3,1,80,3,10.00,2,3,1.00,0,0,0
RM1275,31.00,26-35,No,Travel_Rarely,196.00,Sales,29.00,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468.00,5k-10k,13402.00,1,Y,No,14,3,1,80,2,13.00,3,3,12.00,7,5,7
RM1307,31.00,26-35,No,Travel_Frequently,1125.00,Sales,7.00,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,9637.00,5k-10k,8277.00,2,Y,No,14,3,4,80,2,9.00,3,3,3.00,2,2,2
RM1313,31.00,26-35,Yes,Travel_Rarely,359.00,Human Resources,18.00,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,2956.00,Upto 5k,21495.00,0,Y,No,17,3,3,80,0,2.00,4,3,1.00,0,0,0
RM1342,31.00,26-35,No,Travel_Rarely,311.00,Research & Development,20.00,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197.00,Upto 5k,18624.00,1,Y,No,11,3,1,80,1,10.00,2,3,10.00,8,0,2
RM1359,31.00,26-35,No,Travel_Rarely,1079.00,Sales,10.00,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583.00,5k-10k,20115.00,2,Y,Yes,11,3,4,80,1,8.00,2,3,5.00,2,1,4
RM1361,31.00,26-35,No,Travel_Rarely,471.00,Research & Development,4.00,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978.00,Upto 5k,16031.00,8,Y,No,12,3,2,80,1,4.00,0,2,2.00,2,2,2
RM1383,31.00,26-35,No,Non-Travel,976.00,Research & Development,3.00,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065.00,Upto 5k,3995.00,1,Y,Yes,13,3,4,80,1,4.00,3,4,4.00,2,2,3
RM1390,31.00,26-35,No,Travel_Frequently,1125.00,Research & Development,1.00,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5003.00,5k-10k,5771.00,1,Y,No,21,4,2,80,0,10.00,6,3,10.00,8,8,7
RM1396,31.00,26-35,Yes,Travel_Frequently,754.00,Sales,26.00,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,5617.00,5k-10k,21075.00,1,Y,Yes,11,3,3,80,0,10.00,4,3,10.00,7,0,8
RM1403,31.00,26-35,No,Travel_Rarely,1276.00,Research & Development,2.00,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129.00,Upto 5k,17536.00,1,Y,Yes,11,3,3,80,3,1.00,4,3,1.00,0,0,0
RM1406,31.00,26-35,No,Non-Travel,697.00,Research & Development,10.00,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,11031.00,10k-15k,26862.00,4,Y,No,20,4,3,80,1,13.00,2,4,11.00,7,4,8
RM1418,31.00,26-35,No,Travel_Rarely,1154.00,Sales,2.00,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,Married,3067.00,Upto 5k,6393.00,0,Y,No,19,3,3,80,1,3.00,1,3,2.00,2,1,2
RM1464,31.00,26-35,No,Non-Travel,325.00,Research & Development,5.00,3,Medical,1,2057,2,Male,74,3,2,Manufacturing Director,1,Single,9936.00,5k-10k,3787.00,0,Y,No,19,3,2,80,0,10.00,2,3,9.00,4,1,7
RM1464,31.00,26-35,No,Non-Travel,325.00,Research & Development,5.00,3,Medical,1,2057,2,Male,74,3,2,Manufacturing Director,1,Single,9936.00,5k-10k,3787.00,0,Y,No,19,3,2,80,0,10.00,2,3,9.00,4,1,7
RM006,32.00,26-35,No,Travel_Frequently,1005.00,Research & Development,2.00,2,Life Sciences,1,8,4,Male,79,3,1,Laboratory Technician,4,Single,3068.00,Upto 5k,11864.00,0,Y,No,13,3,3,80,0,8.00,2,2,7.00,7,3,6
RM017,32.00,26-35,No,Travel_Rarely,334.00,Research & Development,5.00,2,Life Sciences,1,21,1,Male,80,4,1,Research Scientist,2,Divorced,3298.00,Upto 5k,15053.00,0,Y,Yes,12,3,4,80,2,7.00,5,2,6.00,2,0,5
RM061,32.00,26-35,No,Travel_Rarely,427.00,Research & Development,1.00,3,Medical,1,78,1,Male,33,3,2,Manufacturing Director,4,Married,6162.00,5k-10k,10877.00,1,Y,Yes,22,4,2,80,1,9.00,3,3,9.00,8,7,8
RM095,32.00,26-35,No,Travel_Rarely,1093.00,Sales,6.00,4,Medical,1,125,2,Male,87,3,2,Sales Executive,3,Single,5010.00,5k-10k,24301.00,1,Y,No,16,3,1,80,0,12.00,0,3,11.00,8,5,7
RM102,32.00,26-35,No,Travel_Rarely,827.00,Research & Development,1.00,1,Life Sciences,1,134,4,Male,71,3,1,Research Scientist,1,Single,2956.00,Upto 5k,15178.00,1,Y,No,13,3,4,80,0,1.00,2,3,1.00,0,0,0
RM155,32.00,26-35,No,Travel_Frequently,967.00,Sales,8.00,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single,8998.00,5k-10k,15589.00,1,Y,No,14,3,4,80,0,9.00,2,3,9.00,8,3,7
RM170,32.00,26-35,No,Travel_Rarely,120.00,Research & Development,6.00,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038.00,Upto 5k,12430.00,3,Y,No,20,4,1,80,0,8.00,2,3,5.00,4,1,4
RM239,32.00,26-35,No,Travel_Rarely,1401.00,Sales,4.00,2,Life Sciences,1,330,3,Female,56,3,1,Sales Representative,2,Married,3931.00,Upto 5k,20990.00,2,Y,No,11,3,1,80,1,6.00,5,3,4.00,3,1,2
RM240,32.00,26-35,Yes,Travel_Rarely,515.00,Research & Development,1.00,3,Life Sciences,1,331,4,Male,62,2,1,Laboratory Technician,3,Single,3730.00,Upto 5k,9571.00,0,Y,Yes,14,3,4,80,0,4.00,2,1,3.00,2,1,2
RM242,32.00,26-35,No,Non-Travel,976.00,Sales,26.00,4,Marketing,1,333,3,Male,100,3,2,Sales Executive,4,Married,4465.00,Upto 5k,12069.00,0,Y,No,18,3,1,80,0,4.00,2,3,3.00,2,2,2
RM261,32.00,26-35,No,Travel_Frequently,1311.00,Research & Development,7.00,3,Life Sciences,1,359,2,Male,100,4,1,Laboratory Technician,2,Married,2794.00,Upto 5k,26062.00,1,Y,No,20,4,3,80,0,5.00,3,1,5.00,1,0,3
RM263,32.00,26-35,No,Travel_Rarely,128.00,Research & Development,2.00,1,Technical Degree,1,362,4,Male,84,2,2,Laboratory Technician,1,Single,2176.00,Upto 5k,19737.00,4,Y,No,13,3,4,80,0,9.00,5,3,6.00,2,0,4
RM307,32.00,26-35,No,Travel_Rarely,906.00,Sales,7.00,3,Life Sciences,1,420,4,Male,91,2,2,Sales Executive,3,Married,5484.00,5k-10k,16985.00,1,Y,No,14,3,3,80,1,13.00,3,2,13.00,8,4,8
RM320,32.00,26-35,No,Travel_Rarely,588.00,Sales,8.00,2,Technical Degree,1,436,3,Female,65,2,2,Sales Executive,2,Married,5228.00,5k-10k,24624.00,1,Y,Yes,11,3,4,80,0,13.00,2,3,13.00,12,11,9
RM323,32.00,26-35,No,Travel_Rarely,1018.00,Research & Development,2.00,4,Medical,1,439,1,Female,74,4,2,Research Scientist,4,Single,5055.00,5k-10k,10557.00,7,Y,No,16,3,3,80,0,10.00,0,2,7.00,7,0,7
RM352,32.00,26-35,No,Travel_Rarely,1062.00,Research & Development,2.00,3,Medical,1,471,3,Female,75,3,1,Laboratory Technician,2,Married,2370.00,Upto 5k,3956.00,1,Y,No,13,3,3,80,1,8.00,4,3,8.00,0,0,7
RM470,32.00,26-35,Yes,Non-Travel,1474.00,Sales,11.00,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707.00,Upto 5k,23914.00,8,Y,No,12,3,4,80,0,6.00,2,3,4.00,2,1,2
RM501,32.00,26-35,No,Travel_Rarely,646.00,Research & Development,9.00,4,Life Sciences,1,679,1,Female,92,3,2,Research Scientist,4,Married,6322.00,5k-10k,18089.00,1,Y,Yes,12,3,4,80,1,6.00,2,2,6.00,4,0,5
RM528,32.00,26-35,No,Travel_Rarely,929.00,Sales,10.00,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,5396.00,5k-10k,21703.00,1,Y,No,12,3,4,80,0,10.00,2,2,10.00,7,0,8
RM532,32.00,26-35,No,Travel_Rarely,1018.00,Research & Development,3.00,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,11159.00,10k-15k,19373.00,3,Y,No,15,3,4,80,0,10.00,6,3,7.00,7,7,7
RM559,32.00,26-35,No,Travel_Frequently,430.00,Research & Development,24.00,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,5309.00,5k-10k,21146.00,1,Y,No,15,3,4,80,2,10.00,2,3,10.00,8,4,7
RM601,32.00,26-35,No,Travel_Rarely,859.00,Research & Development,4.00,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,6162.00,5k-10k,19124.00,1,Y,No,12,3,3,80,1,14.00,3,3,14.00,13,6,8
RM623,32.00,26-35,No,Travel_Rarely,117.00,Sales,13.00,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403.00,Upto 5k,9250.00,2,Y,No,11,3,3,80,1,8.00,3,2,5.00,2,0,3
RM627,32.00,26-35,No,Travel_Rarely,638.00,Research & Development,8.00,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,5175.00,5k-10k,22162.00,5,Y,No,12,3,3,80,1,9.00,3,2,5.00,3,1,3
RM638,32.00,26-35,No,Non-Travel,300.00,Research & Development,1.00,3,Life Sciences,1,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314.00,Upto 5k,9148.00,0,Y,No,12,3,2,80,1,4.00,2,3,3.00,0,0,2
RM642,32.00,26-35,No,Travel_Frequently,379.00,Sales,5.00,2,Life Sciences,1,889,2,Male,48,3,2,Sales Executive,2,Married,6524.00,5k-10k,8891.00,1,Y,No,14,3,4,80,1,10.00,3,3,10.00,8,5,3
RM657,32.00,26-35,Yes,Travel_Rarely,374.00,Research & Development,25.00,4,Life Sciences,1,911,1,Male,87,3,1,Laboratory Technician,4,Single,2795.00,Upto 5k,18016.00,1,Y,Yes,24,4,3,80,0,1.00,2,1,1.00,0,0,1
RM683,32.00,26-35,No,Non-Travel,1184.00,Research & Development,1.00,3,Life Sciences,1,951,3,Female,70,2,1,Laboratory Technician,2,Married,2332.00,Upto 5k,3974.00,6,Y,No,20,4,3,80,0,5.00,3,3,3.00,0,0,2
RM693,32.00,26-35,No,Travel_Rarely,498.00,Research & Development,3.00,4,Medical,1,966,3,Female,93,3,2,Manufacturing Director,1,Married,6725.00,5k-10k,13554.00,1,Y,No,12,3,3,80,1,8.00,2,4,8.00,7,6,3
RM757,32.00,26-35,No,Non-Travel,1109.00,Research & Development,29.00,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single,4025.00,Upto 5k,11135.00,9,Y,No,12,3,2,80,0,10.00,2,3,8.00,7,7,7
RM851,32.00,26-35,No,Non-Travel,862.00,Sales,2.00,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,2827.00,Upto 5k,14947.00,1,Y,No,12,3,3,80,3,1.00,3,3,1.00,0,0,0
RM881,32.00,26-35,No,Travel_Frequently,116.00,Research & Development,13.00,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743.00,Upto 5k,7331.00,1,Y,No,20,4,3,80,1,2.00,2,3,2.00,2,2,2
